IDProductoCM,Modelo,Tipo de Producto,Marca,Nombre Producto ONU,Precio Unitario,Rut Unidad de Compra,Región Unidad de Compra,Sector,year,Nro Licitación Pública,Convenio Marco,CodigoOC,Fecha Envío OC,Cantidad,Rut Proveedor,Nombre Proveedor Sucursal,Vehículo,Macrozona_x,Gama_x,Pgm,Puntaje Precio_x,PUNTAJE OFERTA,Marca_x,Precio,Modelo,Versión,Precio + Despacho,Precio Macrozona-Gama,Puntaje Precio_y,exact_merge_var
1928933,WINGLE7 2.0L ELITE 4X2,CAMIONETA,GREAT WALL,Camiones ligeros o vehículos de deporte de utilidad,15190000.0,69.090.300-8,Lib. Gral. Bdo. O'Higgins,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3731-136-CM23,2023-07-11,1.0,86.385.500-4,COMERCIAL ANFRUNS Y COMPAíIA SPA,,,,,,,,,WINGLE7 2.0L ELITE 4X2,,,,,GREAT WALL CENTRO CAMIONETA 86.385.500-4
1930340,TUCSON NX4 2.0 MT PLUS,SUV,HYUNDAI ,Automóviles,17686218.0,70.072.600-2,Maule,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,848-229-CM23,2023-07-12,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,TUCSON NX4 2.0 MT PLUS,,,,,HYUNDAI  CENTRO SUV 79.649.140-K
1929048,T60 2.8L DX 4X2,CAMIONETA,MAXUS,Camiones ligeros o vehículos de deporte de utilidad,16886400.0,61.101.045-1,Metropolitana,FFAA,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3523-99-CM23,2023-07-12,1.0,96.889.440-4,Mediterraneo Automotores SA,MAXUS T60 T60 DX 4X2,Metropolitana,Gama 3,12817100.0,100.0,100.0,Maxus,12774600.0,T60 2.8L DX 4X2,T60 DX 4X2,12817100,12817100.0,100.0,MAXUS METROPOLITANA CAMIONETA 96.889.440-4
1929232,HILUX 2.4L SR CD 4X4,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,29490000.0,70.777.500-9,Tarapacá,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2013-1225-CM23,2023-07-20,1.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,HILUX 2.4L SR CD 4X4,,,,,TOYOTA NORTE CAMIONETA 91.502.000-3
1930357,TUCSON NX4 2.0 AT VALUE,SUV,HYUNDAI ,Automóviles,21398824.0,70.777.500-9,Tarapacá,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2013-1226-CM23,2023-07-20,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,TUCSON NX4 2.0 AT VALUE,,,,,HYUNDAI  NORTE SUV 79.649.140-K
1928886,POER 2.0L DELUXE 4X4,CAMIONETA,GREAT WALL,Camiones ligeros o vehículos de deporte de utilidad,18390000.0,61.221.000-4,Metropolitana,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1593-339-CM23,2023-07-17,4.0,94.141.000-6,Derco SPA,,,,,,,,,POER 2.0L DELUXE 4X4,,,,,GREAT WALL METROPOLITANA CAMIONETA 94.141.000-6
1929209,HILUX 2.4L DX CD 4X2,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,22983529.0,69.040.300-5,Coquimbo,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2448-509-CM23,2023-07-27,1.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,HILUX 2.4L DX CD 4X2,,,,,TOYOTA CENTRO CAMIONETA 86.519.000-K
1930269,CRETA SU2I 1.5 MT PLUS,SUV,HYUNDAI ,Automóviles,13183697.0,61.108.000-k,Metropolitana,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,4776-613-CM23,2023-07-26,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,CRETA SU2I 1.5 MT PLUS,,,,,HYUNDAI  METROPOLITANA SUV 79.649.140-K
1928135,X-TRAIL 2.5L SENSE AUT,SUV,NISSAN,Automóviles,22864671.0,69.266.500-7,íuble,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3674-751-CM23,2023-07-20,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,X-TRAIL 2.5L SENSE AUT,,,,,NISSAN CENTRO SUV 79.853.470-K
1928946,T6 2.0L COMFORT 4X2,CAMIONETA,JAC,Camiones ligeros o vehículos de deporte de utilidad,12972474.0,69.254.900-7,Metropolitana,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2393-874-CM23,2023-07-19,1.0,94.141.000-6,Derco SPA,,,,,,,,,T6 2.0L COMFORT 4X2,,,,,JAC METROPOLITANA CAMIONETA 94.141.000-6
1929150,700 1.4L SLT CD,CAMIONETA,RAM,Camiones ligeros o vehículos de deporte de utilidad,12989715.0,69.254.900-7,Metropolitana,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2393-875-CM23,2023-07-19,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,700 1.4L SLT CD,,,,,RAM METROPOLITANA CAMIONETA 79.853.470-K
1929149,700 1.4L SLT CD,CAMIONETA,RAM,Camiones ligeros o vehículos de deporte de utilidad,12989715.0,69.080.500-6,Lib. Gral. Bdo. O'Higgins,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2675-499-CM23,2023-07-26,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,700 1.4L SLT CD,,,,,RAM CENTRO CAMIONETA 79.853.470-K
1928999,X200 2.0L CAMIONETA COMFORT,CAMIONETA,JAC,Camiones ligeros o vehículos de deporte de utilidad,16971423.0,69.080.400-K,Lib. Gral. Bdo. O'Higgins,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,4732-266-CM23,2023-07-20,1.0,86.385.500-4,COMERCIAL ANFRUNS Y COMPAíIA SPA,,,,,,,,,X200 2.0L CAMIONETA COMFORT,,,,,JAC CENTRO CAMIONETA 86.385.500-4
1928927,WINGLE7 2.0L DELUXE 4X4,CAMIONETA,GREAT WALL,Camiones ligeros o vehículos de deporte de utilidad,16816500.0,69.080.400-K,Lib. Gral. Bdo. O'Higgins,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,4732-267-CM23,2023-07-20,1.0,86.385.500-4,COMERCIAL ANFRUNS Y COMPAíIA SPA,,,,,,,,,WINGLE7 2.0L DELUXE 4X4,,,,,GREAT WALL CENTRO CAMIONETA 86.385.500-4
1929215,HILUX 2.4L DX CD 4X4,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,26613782.0,69.040.400-1,Coquimbo,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,673663-29-CM23,2023-07-21,1.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,HILUX 2.4L DX CD 4X4,,,,,TOYOTA CENTRO CAMIONETA 86.519.000-K
1929109,NAVARA 2.3D DC SE,CAMIONETA,NISSAN,Camiones ligeros o vehículos de deporte de utilidad,21790000.0,69.220.600-2,Los Lagos,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3479-1044-CM23,2023-07-25,1.0,91.502.000-3,Salinas y Fabres S.A.,NISSAN NAVARA SE 4X4 MT ,Sur,Gama 4,19341547.66666667,73.75107848573923,75.06352456145227,nissan,19150243.0,NAVARA 2.3D DC SE,SE 4x4 mt ,19150243,19341547.66666667,73.75107848573923,NISSAN SUR CAMIONETA 91.502.000-3
1928231,RAV4 2.0L LE,SUV,TOYOTA,Automóviles,18250672.0,69.130.100-1,Maule,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2318-714-CM23,2023-07-24,1.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,RAV4 2.0L LE,,,,,TOYOTA CENTRO SUV 84.807.200-1
1928591,TIGGO 2 1.5L GLS MT,SUV,CHERY,Automóviles,10915966.0,69.060.900-2,Valparaíso,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2426-52-CM23,2023-07-25,2.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,TIGGO 2 1.5L GLS MT,,,,,CHERY CENTRO SUV 91.502.000-3
1929987,L200 KATANA CRT 2.4L 4X4,CAMIONETA,MITSUBISHI,Camiones ligeros o vehículos de deporte de utilidad,24889000.0,61.101.054-0,Metropolitana,FFAA,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3420-50-CM23,2023-07-28,1.0,96.642.160-6,PIAMONTE S.A.,,,,,,,,,L200 KATANA CRT 2.4L 4X4,,,,,MITSUBISHI METROPOLITANA CAMIONETA 96.642.160-6
1928850,HUNTER 1.9L LUXURY,CAMIONETA,CHANGAN,Camiones ligeros o vehículos de deporte de utilidad,16580336.0,69.071.700-K,Metropolitana,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2734-889-CM23,2023-07-26,1.0,94.141.000-6,Derco SPA,,,,,,,,,HUNTER 1.9L LUXURY,,,,,CHANGAN METROPOLITANA CAMIONETA 94.141.000-6
1930359,TUCSON NX4 2.0 AT VALUE,SUV,HYUNDAI ,Automóviles,20586471.0,70.819.400-K,Metropolitana,Legislativo y judicial,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,5911-188-CM23,2023-07-27,10.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,TUCSON NX4 2.0 AT VALUE,,,,,HYUNDAI  METROPOLITANA SUV 79.649.140-K
1929149,700 1.4L SLT CD,CAMIONETA,RAM,Camiones ligeros o vehículos de deporte de utilidad,12989715.0,69.130.800-6,Maule,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3030-709-CM23,2023-07-27,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,700 1.4L SLT CD,,,,,RAM CENTRO CAMIONETA 79.853.470-K
1930142,OUTLANDER 2.5L GLS 4X4 7P,SUV,MITSUBISHI,Automóviles,26910895.0,61.979.830-9,Metropolitana,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,584105-525-CM23,2023-07-27,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,OUTLANDER 2.5L GLS 4X4 7P,,,,,MITSUBISHI CENTRO SUV 79.853.470-K
1928232,RAV4 2.0L LE,SUV,TOYOTA,Automóviles,18250672.0,61.004.000-4,Metropolitana,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,634-624-CM23,2023-07-28,2.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,RAV4 2.0L LE,,,,,TOYOTA METROPOLITANA SUV 84.807.200-1
1929108,NAVARA 2.3D DC SE,CAMIONETA,NISSAN,Camiones ligeros o vehículos de deporte de utilidad,22603171.0,61.004.000-4,Metropolitana,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,634-625-CM23,2023-07-28,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,NAVARA 2.3D DC SE,,,,,NISSAN METROPOLITANA CAMIONETA 79.853.470-K
1930142,OUTLANDER 2.5L GLS 4X4 7P,SUV,MITSUBISHI,Automóviles,26910895.0,69.231.000-4,Los Lagos,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3296-17-CM23,2023-07-31,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,OUTLANDER 2.5L GLS 4X4 7P,,,,,MITSUBISHI CENTRO SUV 79.853.470-K
1929241,HILUX 2.7L SR GASOLINA CD 4X2,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,21719287.0,69.160.100-5,Bío-Bío,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,4455-687-CM23,2023-07-31,1.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,HILUX 2.7L SR GASOLINA CD 4X2,,,,,TOYOTA SUR CAMIONETA 91.502.000-3
1929023,VIGUS PLUS 2.4L 4X4,CAMIONETA,JMC,Camiones ligeros o vehículos de deporte de utilidad,16690000.0,61.938.500-4,Metropolitana,FFAA,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,5240-136-CM23,2023-08-18,6.0,79.853.470-K,SALAZAR ISRAEL,JMC VIGUS DOBLE CABINA 4X2 DIESEL,Centro,Gama 2,11630000.0,100.0,100.0,JMC,11500000.0,VIGUS PLUS 2.4L 4X4,Doble Cabina 4x2 Diesel,11630000,11630000.0,100.0,JMC CENTRO CAMIONETA 79.853.470-K
1930341,TUCSON NX4 2.0 MT PLUS,SUV,HYUNDAI ,Automóviles,17686218.0,61.938.500-4,Metropolitana,FFAA,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,5240-162-CM23,2023-08-17,7.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,TUCSON NX4 2.0 MT PLUS,,,,,HYUNDAI  METROPOLITANA SUV 79.649.140-K
1928933,WINGLE7 2.0L ELITE 4X2,CAMIONETA,GREAT WALL,Camiones ligeros o vehículos de deporte de utilidad,13677471.0,60.706.000-2,Metropolitana,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,618-247-CM23,2023-08-22,2.0,86.385.500-4,COMERCIAL ANFRUNS Y COMPAíIA SPA,,,,,,,,,WINGLE7 2.0L ELITE 4X2,,,,,GREAT WALL CENTRO CAMIONETA 86.385.500-4
1928933,WINGLE7 2.0L ELITE 4X2,CAMIONETA,GREAT WALL,Camiones ligeros o vehículos de deporte de utilidad,13677471.0,60.706.000-2,Metropolitana,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,618-247-CM23,2023-08-22,1.0,86.385.500-4,COMERCIAL ANFRUNS Y COMPAíIA SPA,,,,,,,,,WINGLE7 2.0L ELITE 4X2,,,,,GREAT WALL CENTRO CAMIONETA 86.385.500-4
1929209,HILUX 2.4L DX CD 4X2,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,22411290.0,69.060.100-1,Valparaíso,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2831-22-CM23,2023-08-29,11.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,HILUX 2.4L DX CD 4X2,,,,,TOYOTA CENTRO CAMIONETA 86.519.000-K
1929215,HILUX 2.4L DX CD 4X4,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,25060410.0,69.060.100-1,Valparaíso,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2831-22-CM23,2023-08-29,5.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,HILUX 2.4L DX CD 4X4,,,,,TOYOTA CENTRO CAMIONETA 86.519.000-K
1928135,X-TRAIL 2.5L SENSE AUT,SUV,NISSAN,Automóviles,23582736.0,61.202.000-0,Metropolitana,Obras Públicas,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1020-293-CM23,2023-08-31,3.0,91.502.000-3,Salinas y Fabres S.A.,NISSAN X-TRAIL 2ROW 4X4,Centro,Gama 2,13641928.66666667,90.87840365484978,91.33448347210728,Nissan,13800351.0,X-TRAIL 2.5L SENSE AUT,2ROW 4X4,13800351,13641928.66666667,90.87840365484978,NISSAN CENTRO SUV 91.502.000-3
1928651,QASHQAI 1.3L SEMSE MT 2WD,SUV,NISSAN,Automóviles,19725818.0,61.202.000-0,Metropolitana,Obras Públicas,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1020-293-CM23,2023-08-31,4.0,91.502.000-3,Salinas y Fabres S.A.,NISSAN X-TRAIL 2ROW 4X4,Centro,Gama 2,13641928.66666667,90.87840365484978,91.33448347210728,Nissan,13800351.0,QASHQAI 1.3L SEMSE MT 2WD,2ROW 4X4,13800351,13641928.66666667,90.87840365484978,NISSAN CENTRO SUV 91.502.000-3
1928838,HUNTER 1.9L COMFORT 4X4,CAMIONETA,CHANGAN,Camiones ligeros o vehículos de deporte de utilidad,14862368.0,69.040.300-5,Coquimbo,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2446-878-CM23,2023-08-25,1.0,94.141.000-6,Derco SPA,,,,,,,,,HUNTER 1.9L COMFORT 4X4,,,,,CHANGAN METROPOLITANA CAMIONETA 94.141.000-6
1929217,HILUX 2.4L DX CD 4X4,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,28614084.0,72.227.000-2,Maule,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1596-267-CM23,2023-08-01,3.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,HILUX 2.4L DX CD 4X4,,,,,TOYOTA SUR CAMIONETA 91.502.000-3
1929083,T60 D20 2.0L GLX 4X4 AUT,CAMIONETA,MAXUS,Camiones ligeros o vehículos de deporte de utilidad,22367490.0,69.090.800-k,Lib. Gral. Bdo. O'Higgins,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1237379-8-CM23,2023-08-02,1.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,T60 D20 2.0L GLX 4X4 AUT,,,,,MAXUS CENTRO CAMIONETA 86.519.000-K
1930007,NAVARA 2.3D DC PRO-4X 4X4 AUT,CAMIONETA,NISSAN,Camiones ligeros o vehículos de deporte de utilidad,38185303.0,72.229.800-4,Magallanes y Antártica,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1609-233-CM23,2023-08-01,1.0,91.502.000-3,Salinas y Fabres S.A.,NISSAN NAVARA SE 4X2 MT,Austral,Gama 3,16285263.0,82.55684909724823,83.42900664238581,nissan,15614586.0,NAVARA 2.3D DC PRO-4X 4X4 AUT,SE 4x2 MT,16094586,16285263.0,82.55684909724823,NISSAN AUSTRAL CAMIONETA 91.502.000-3
1928495,KICKS 1.6L SENSE,SUV,NISSAN,Automóviles,13389892.0,69.090.200-1,Lib. Gral. Bdo. O'Higgins,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3932-528-CM23,2023-08-01,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,KICKS 1.6L SENSE,,,,,NISSAN CENTRO SUV 79.853.470-K
1929210,HILUX 2.4L DX CD 4X2,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,22100000.0,61.938.500-4,Metropolitana,FFAA,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3439-72-CM23,2023-08-01,1.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,HILUX 2.4L DX CD 4X2,,,,,TOYOTA METROPOLITANA CAMIONETA 84.807.200-1
1929210,HILUX 2.4L DX CD 4X2,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,22100000.0,61.938.500-4,Metropolitana,FFAA,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3439-74-CM23,2023-08-02,1.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,HILUX 2.4L DX CD 4X2,,,,,TOYOTA METROPOLITANA CAMIONETA 84.807.200-1
1930009,NAVARA 2.3D DC SE 4X4,CAMIONETA,NISSAN,Camiones ligeros o vehículos de deporte de utilidad,26064504.0,69.020.100-3,Antofagasta,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3506-529-CM23,2023-08-03,1.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,NAVARA 2.3D DC SE 4X4,,,,,NISSAN NORTE CAMIONETA 84.807.200-1
1930354,TUCSON NX4 2.0 AT 4WD PLUS,SUV,HYUNDAI ,Automóviles,21635798.0,61.978.900-8,Los Ríos,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,5418-222-CM23,2023-08-03,1.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,TUCSON NX4 2.0 AT 4WD PLUS,,,,,HYUNDAI  SUR SUV 84.807.200-1
1929149,700 1.4L SLT CD,CAMIONETA,RAM,Camiones ligeros o vehículos de deporte de utilidad,12989715.0,69.091.000-4,Lib. Gral. Bdo. O'Higgins,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,4139-397-CM23,2023-08-04,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,700 1.4L SLT CD,,,,,RAM CENTRO CAMIONETA 79.853.470-K
1930003,NAVARA 2.3D DC PRO-4X 4X4 AUT,CAMIONETA,NISSAN,Camiones ligeros o vehículos de deporte de utilidad,38185303.0,61.978.890-7,Arica y Parinacota,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,5420-258-CM23,2023-08-03,1.0,91.502.000-3,Salinas y Fabres S.A.,NISSAN NAVARA SE 4X4 MT ,Norte,Gama 4,19498797.66666667,74.31535137559678,75.59958380681694,nissan,19307493.0,NAVARA 2.3D DC PRO-4X 4X4 AUT,SE 4x4 mt ,19307493,19498797.66666667,74.31535137559678,NISSAN NORTE CAMIONETA 91.502.000-3
1928135,X-TRAIL 2.5L SENSE AUT,SUV,NISSAN,Automóviles,23352940.0,61.001.000-8,Metropolitana,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,759-443-CM23,2023-08-03,1.0,91.502.000-3,Salinas y Fabres S.A.,NISSAN X-TRAIL 2ROW 4X4,Centro,Gama 2,13641928.66666667,90.87840365484978,91.33448347210728,Nissan,13800351.0,X-TRAIL 2.5L SENSE AUT,2ROW 4X4,13800351,13641928.66666667,90.87840365484978,NISSAN CENTRO SUV 91.502.000-3
1928874,MS201 1.2L PICK-UP PLUS C.AIRE Y DIREC,CAMIONETA,CHANGAN,Camiones ligeros o vehículos de deporte de utilidad,8262600.0,69.254.600-8,Metropolitana,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,218-722-CM23,2023-08-08,3.0,94.141.000-6,Derco SPA,,,,,,,,,MS201 1.2L PICK-UP PLUS C.AIRE Y DIREC,,,,,CHANGAN METROPOLITANA CAMIONETA 94.141.000-6
1929217,HILUX 2.4L DX CD 4X4,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,29990000.0,69.191.400-3,Araucanía,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,3836-664-CM23,2023-08-08,1.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,HILUX 2.4L DX CD 4X4,,,,,TOYOTA SUR CAMIONETA 91.502.000-3
1928928,WINGLE7 2.0L DELUXE 4X4,CAMIONETA,GREAT WALL,Camiones ligeros o vehículos de deporte de utilidad,16816500.0,60.901.002-9,Valparaíso,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1725-874-CM23,2023-08-08,3.0,86.385.500-4,COMERCIAL ANFRUNS Y COMPAíIA SPA,,,,,,,,,WINGLE7 2.0L DELUXE 4X4,,,,,GREAT WALL METROPOLITANA CAMIONETA 86.385.500-4
1928489,KICKS 1.6L ADVANCE,SUV,NISSAN,Automóviles,14418105.0,69.081.200-2,Lib. Gral. Bdo. O'Higgins,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2776-630-CM23,2023-08-08,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,KICKS 1.6L ADVANCE,,,,,NISSAN CENTRO SUV 79.853.470-K
1928489,KICKS 1.6L ADVANCE,SUV,NISSAN,Automóviles,14418105.0,70.816.700-2,Bío-Bío,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1252675-62-CM23,2023-08-14,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,KICKS 1.6L ADVANCE,,,,,NISSAN CENTRO SUV 79.853.470-K
1929077,T60 D20 2.0L GL 4X4,CAMIONETA,MAXUS,Camiones ligeros o vehículos de deporte de utilidad,18560690.0,61.980.790-1,Valparaíso,FFAA,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,945256-98-CM23,2023-08-11,1.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,T60 D20 2.0L GL 4X4,,,,,MAXUS CENTRO CAMIONETA 86.519.000-K
1929217,HILUX 2.4L DX CD 4X4,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,26075882.0,69.160.700-3,Bío-Bío,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,4856-301-CM23,2023-08-09,1.0,84.807.200-1,BRUNO FRITSCH S.A.,TOYOTA HILUX 4X2 DX,Sur,Gama 3,15185504.20168067,85.26947691711744,86.00600307126157,Toyota,15110504.20168067,HILUX 2.4L DX CD 4X4,4X2 DX,15185504.20168067,15185504.20168067,85.26947691711744,TOYOTA SUR CAMIONETA 84.807.200-1
1929214,HILUX 2.4L DX CD 4X4,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,25990000.0,72.223.100-7,Tarapacá,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,768-388-CM23,2023-08-30,9.0,84.807.200-1,BRUNO FRITSCH S.A.,TOYOTA HILUX 4X2 DX,Norte,Gama 3,15313004.20168067,86.03537115567453,86.7336025978908,Toyota,15200504.20168067,HILUX 2.4L DX CD 4X4,4X2 DX,15313004.20168067,15313004.20168067,86.03537115567453,TOYOTA NORTE CAMIONETA 84.807.200-1
1929217,HILUX 2.4L DX CD 4X4,CAMIONETA,TOYOTA,Camiones ligeros o vehículos de deporte de utilidad,27258704.0,72.227.000-2,Maule,"Gob. Central, Universidades",2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,1596-301-CM23,2023-08-24,2.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,HILUX 2.4L DX CD 4X4,,,,,TOYOTA SUR CAMIONETA 91.502.000-3
1930269,CRETA SU2I 1.5 MT PLUS,SUV,HYUNDAI ,Automóviles,13183697.0,69.072.700-5,Metropolitana,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2341-485-CM23,2023-08-11,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,CRETA SU2I 1.5 MT PLUS,,,,,HYUNDAI  METROPOLITANA SUV 79.649.140-K
1928207,TIGGO 2 PRO 1.5L GLS,SUV,CHERY,Automóviles,10084034.0,69.110.400-1,Maule,Municipalidades,2023,2239-5-LR21,CM Adquisición de Vehículos SUV y Camionetas,2292-1124-CM23,2023-08-14,2.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,TIGGO 2 PRO 1.5L GLS,,,,,CHERY CENTRO SUV 79.853.470-K
