Unnamed: 0,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
25939,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3810-2042-CM23,"ADQUISICION DE VEHICULO PARA SER ENTREGADO EN COMODATO A CARABINEROS, MEMO 1275/23, DOE",2023-10-05,Aceptada,No,,(1930142) SUV MITSUBISHI OUTLANDER 2.5L GLS 4X4 7P MACROZONA CENTRO 2023,1930142,SUV MITSUBISHI OUTLANDER 2.5L GLS 4X4 7P MACROZONA CENTRO 2023,Automóviles,SUV,MITSUBISHI,OUTLANDER 2.5L GLS 4X4 7P,26910895,1.0,26910895,CLP,26910895,0,0,26910895,"5113070,05","32023965,05",69.091.200-7,Ilustre Municipalidad de Pichilemu,ILUSTRE MUNICIPALIDAD DE PICHILEMU,Ángel Gaete N°365,Pichilemu,Lib. Gral. Bdo. O'Higgins,Ilustre Municipalidad de Pichilemu,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"ADQUISICION DE VEHICULO PARA SER ENTREGADO EN COMODATO A CARABINEROS. 
MEMO 1275/23, DOE
FONDOS MUNICIPALES
215.29.03.001.001.001.
LA UNIDAD DEBE INCLUIR LA INSCRIPCION DE LAS RESPECTIVAS PLACAS.
Se solicita Aceptar la OC dentro de las 48 horas desde envi",30 d?as contra la recepci?n conforme de la factura,4730,117179,32639,32414
28180,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,29-161-CM23,JGOD DTS.23/2023 FORA - ADQUISICIÓN DE CAMIONETA DOBLE CABINA 4X2,2023-10-05,Aceptada,No,,(1928898) CAMIONETA GREAT WALL POER 2.0L ELITE 4X2 MACROZONA METROPOLITANA 2023,1928898,CAMIONETA GREAT WALL POER 2.0L ELITE 4X2 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,GREAT WALL,POER 2.0L ELITE 4X2,16910600,1.0,16910600,CLP,16910600,0,0,16910600,0,16910600,61.103.035-5,Comando Logístico,FUERZA AEREA DE CHILE COMANDO LOGISTICO,Av Pedro Aguirre Cerda 5500,Cerrillos,Metropolitana,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,94.141.000-6,Derco SPA,DERCO S.P.A,,,"- COLOR: PLATA OSCURA
- FACTURACIÓN EXENTA.
- PUNTO DE CONTACTO: SOF CARLOS PASTÉN G.// TEL.: 2 - 29764398 DTS.",30 d?as contra la recepci?n conforme de la factura,1028,6946,39850,39256
28181,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,29-161-CM23,JGOD DTS.23/2023 FORA - ADQUISICIÓN DE CAMIONETA DOBLE CABINA 4X2,2023-10-05,Aceptada,No,,(1928898) CAMIONETA GREAT WALL POER 2.0L ELITE 4X2 MACROZONA METROPOLITANA 2023,1928898,CAMIONETA GREAT WALL POER 2.0L ELITE 4X2 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,GREAT WALL,POER 2.0L ELITE 4X2,16910600,1.0,16910600,CLP,16910600,0,0,16910600,0,16910600,61.103.035-5,Comando Logístico,FUERZA AEREA DE CHILE COMANDO LOGISTICO,Av Pedro Aguirre Cerda 5500,Cerrillos,Metropolitana,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,94.141.000-6,Derco SPA,DERCO S.P.A,,,"- COLOR: PLATA OSCURA
- FACTURACIÓN EXENTA.
- PUNTO DE CONTACTO: SOF CARLOS PASTÉN G.// TEL.: 2 - 29764398 DTS.",30 d?as contra la recepci?n conforme de la factura,1028,6946,39850,39256
32008,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3558-299-CM23,Adquisición De Vehículo Departamento De Salud,2023-10-16,Aceptada,No,,(1928975) CAMIONETA JAC T8 2.0L COMFORT 4X4 MACROZONA CENTRO 2023,1928975,CAMIONETA JAC T8 2.0L COMFORT 4X4 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JAC,T8 2.0L COMFORT 4X4,17001440,1.0,17001440,CLP,17001440,0,0,17001440,"3230273,6","20231713,6",69.110.800-7,SALUD,I MUNICIPALIDAD DE PENCAHUE,FERNANDO PAROT SILVA 148,Pencahue,Maule,I MUNICIPALIDAD DE PENCAHUE,Municipalidades,94.141.000-6,Derco SPA,DERCO S.P.A,,,Orden de Compra codigo: 3558-299-CM23 dirigida a DERCO SPA,30 d?as contra la recepci?n conforme de la factura,4478,115166,39850,39256
32009,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3558-299-CM23,Adquisición De Vehículo Departamento De Salud,2023-10-16,Aceptada,No,,(1928975) CAMIONETA JAC T8 2.0L COMFORT 4X4 MACROZONA CENTRO 2023,1928975,CAMIONETA JAC T8 2.0L COMFORT 4X4 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JAC,T8 2.0L COMFORT 4X4,17001440,1.0,17001440,CLP,17001440,0,0,17001440,"3230273,6","20231713,6",69.110.800-7,SALUD,I MUNICIPALIDAD DE PENCAHUE,FERNANDO PAROT SILVA 148,Pencahue,Maule,I MUNICIPALIDAD DE PENCAHUE,Municipalidades,94.141.000-6,Derco SPA,DERCO S.P.A,,,Orden de Compra codigo: 3558-299-CM23 dirigida a DERCO SPA,30 d?as contra la recepci?n conforme de la factura,4478,115166,39850,39256
41794,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2373-464-CM23,VEHICULO SALUD,2023-10-06,Recepci?n Conforme,No,,(1928207) SUV CHERY TIGGO 2 PRO 1.5L GLS MACROZONA CENTRO 2023,1928207,SUV CHERY TIGGO 2 PRO 1.5L GLS MACROZONA CENTRO 2023,Automóviles,SUV,CHERY,TIGGO 2 PRO 1.5L GLS,10084034,1.0,10084034,CLP,10084034,0,0,10084034,"1915966,46","12000000,46",69.254.800-0,SECRETARIA DE PLANIFICACION,I MUNICIPALIDAD DE RECOLETA,Av. Recoleta N° 2774,,Metropolitana,Ilustre Municipalidad de Recoleta,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 2373-464-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,3365,7325,32639,32414
41795,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2373-464-CM23,VEHICULO SALUD,2023-10-06,Recepci?n Conforme,No,,(1928207) SUV CHERY TIGGO 2 PRO 1.5L GLS MACROZONA CENTRO 2023,1928207,SUV CHERY TIGGO 2 PRO 1.5L GLS MACROZONA CENTRO 2023,Automóviles,SUV,CHERY,TIGGO 2 PRO 1.5L GLS,10084034,1.0,10084034,CLP,10084034,0,0,10084034,"1915966,46","12000000,46",69.254.800-0,SECRETARIA DE PLANIFICACION,I MUNICIPALIDAD DE RECOLETA,Av. Recoleta N° 2774,,Metropolitana,Ilustre Municipalidad de Recoleta,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 2373-464-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,3365,7325,32639,32414
46442,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,654478-423-CM23,SUV HYUNDAI TUCSON NX4 2.0 MT PLUS - COLOR PLATEADO,2023-10-10,Recepci?n Conforme,No,,(1930341) SUV HYUNDAI TUCSON NX4 2.0 MT PLUS MACROZONA METROPOLITANA 2023,1930341,SUV HYUNDAI TUCSON NX4 2.0 MT PLUS MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 MT PLUS,17686218,1.0,17686218,CLP,17686218,0,0,17686218,"3360381,42","21046599,42",61.980.140-7,Subsecretaría de Prevención del Delito,SUBSECRETARIA DE PREVENCION DEL DELITO,"Moneda N° 1326, Piso 5.",Santiago,Metropolitana,SUBSECRETARIA DE PREVENCION DEL DELITO,"Gob. Central, Universidades",79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"FACTURAS ELECTRÓNICAS DEBEN SER REMITIDAS A:  spd-facturas@interior.gob.cl y a la casilla  spdrecepcion@custodium.com en formato xml

Estimado proveedor, los pagos de bienes y/o servicios contratados, se realizarán a través de la Tesorería General de la ",30 d?as contra la recepci?n conforme de la factura,654478,1256896,32636,32413
46443,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,654478-423-CM23,SUV HYUNDAI TUCSON NX4 2.0 MT PLUS - COLOR PLATEADO,2023-10-10,Recepci?n Conforme,No,,(1930341) SUV HYUNDAI TUCSON NX4 2.0 MT PLUS MACROZONA METROPOLITANA 2023,1930341,SUV HYUNDAI TUCSON NX4 2.0 MT PLUS MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 MT PLUS,17686218,1.0,17686218,CLP,17686218,0,0,17686218,"3360381,42","21046599,42",61.980.140-7,Subsecretaría de Prevención del Delito,SUBSECRETARIA DE PREVENCION DEL DELITO,"Moneda N° 1326, Piso 5.",Santiago,Metropolitana,SUBSECRETARIA DE PREVENCION DEL DELITO,"Gob. Central, Universidades",79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"FACTURAS ELECTRÓNICAS DEBEN SER REMITIDAS A:  spd-facturas@interior.gob.cl y a la casilla  spdrecepcion@custodium.com en formato xml

Estimado proveedor, los pagos de bienes y/o servicios contratados, se realizarán a través de la Tesorería General de la ",30 d?as contra la recepci?n conforme de la factura,654478,1256896,32636,32413
48560,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,734-898-CM23,Orden de Compra: 734-898-CM23,2023-10-10,Recepci?n Conforme,No,,(1930142) SUV MITSUBISHI OUTLANDER 2.5L GLS 4X4 7P MACROZONA CENTRO 2023,1930142,SUV MITSUBISHI OUTLANDER 2.5L GLS 4X4 7P MACROZONA CENTRO 2023,Automóviles,SUV,MITSUBISHI,OUTLANDER 2.5L GLS 4X4 7P,26910895,1.0,26910895,CLP,26910895,0,230000,27140895,"5156770,05","32297665,05",61.607.800-3,DIRECCION,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,Dr. Jorge Ibar N° 0168. Coyhaique.,Coyhaique,Aysén,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,Salud,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 734-898-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,1730,7206,32639,32414
48561,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,734-898-CM23,Orden de Compra: 734-898-CM23,2023-10-10,Recepci?n Conforme,No,,(1930142) SUV MITSUBISHI OUTLANDER 2.5L GLS 4X4 7P MACROZONA CENTRO 2023,1930142,SUV MITSUBISHI OUTLANDER 2.5L GLS 4X4 7P MACROZONA CENTRO 2023,Automóviles,SUV,MITSUBISHI,OUTLANDER 2.5L GLS 4X4 7P,26910895,1.0,26910895,CLP,26910895,0,230000,27140895,"5156770,05","32297665,05",61.607.800-3,DIRECCION,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,Dr. Jorge Ibar N° 0168. Coyhaique.,Coyhaique,Aysén,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,Salud,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 734-898-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,1730,7206,32639,32414
52402,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3516-821-CM23,Orden de Compra: 3516-821-CM23,2023-10-12,Recepci?n Conforme,No,,(2033183) CAMIONETA MAXUS T90 4X4 AT E6 MACROZONA SUR 2024,2033183,CAMIONETA MAXUS T90 4X4 AT E6 MACROZONA SUR 2024,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T90 4X4 AT E6,25710165,1.0,25710165,CLP,25710165,0,0,25710165,"4884931,35","30595096,35",69.190.500-4,Adquisiciones,I MUNICIPALIDAD DE CARAHUE,Diego Portales   295,Carahue,Araucanía,I MUNICIPALIDAD DE CARAHUE,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 3516-821-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,4437,115186,32639,32414
52403,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3516-821-CM23,Orden de Compra: 3516-821-CM23,2023-10-12,Recepci?n Conforme,No,,(2033183) CAMIONETA MAXUS T90 4X4 AT E6 MACROZONA SUR 2024,2033183,CAMIONETA MAXUS T90 4X4 AT E6 MACROZONA SUR 2024,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T90 4X4 AT E6,25710165,1.0,25710165,CLP,25710165,0,0,25710165,"4884931,35","30595096,35",69.190.500-4,Adquisiciones,I MUNICIPALIDAD DE CARAHUE,Diego Portales   295,Carahue,Araucanía,I MUNICIPALIDAD DE CARAHUE,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 3516-821-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,4437,115186,32639,32414
57660,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,324-783-CM23,Orden de Compra: 324-783-CM23,2023-10-12,Recepci?n Conforme,No,,(1928946) CAMIONETA JAC T6 2.0L COMFORT 4X2 MACROZONA METROPOLITANA 2023,1928946,CAMIONETA JAC T6 2.0L COMFORT 4X2 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JAC,T6 2.0L COMFORT 4X2,12972474,2.0,25944948,CLP,25944948,0,268000,26212948,"4980460,12","31193408,12",69.255.000-5,Administración y Finanzas - Abastecimiento,I MUNICIPALIDAD DE CERRILLOS,Piloto Lazo Nº120,Cerrillos,Metropolitana,I MUNICIPALIDAD DE CERRILLOS,Municipalidades,94.141.000-6,Derco SPA,DERCO S.P.A,,,Orden de Compra codigo: 324-783-CM23 dirigida a DERCO SPA,30 d?as contra la recepci?n conforme de la factura,1321,7241,39850,39256
57661,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,324-783-CM23,Orden de Compra: 324-783-CM23,2023-10-12,Recepci?n Conforme,No,,(1928946) CAMIONETA JAC T6 2.0L COMFORT 4X2 MACROZONA METROPOLITANA 2023,1928946,CAMIONETA JAC T6 2.0L COMFORT 4X2 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JAC,T6 2.0L COMFORT 4X2,12972474,2.0,25944948,CLP,25944948,0,268000,26212948,"4980460,12","31193408,12",69.255.000-5,Administración y Finanzas - Abastecimiento,I MUNICIPALIDAD DE CERRILLOS,Piloto Lazo Nº120,Cerrillos,Metropolitana,I MUNICIPALIDAD DE CERRILLOS,Municipalidades,94.141.000-6,Derco SPA,DERCO S.P.A,,,Orden de Compra codigo: 324-783-CM23 dirigida a DERCO SPA,30 d?as contra la recepci?n conforme de la factura,1321,7241,39850,39256
58170,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3479-1426-CM23,Camioneta Alcaldia,2023-10-13,Aceptada,No,,(1929217) CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,1929217,CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L DX CD 4X4,25269412,1.0,25269412,CLP,25269412,0,0,25269412,"4801188,28","30070600,28",69.220.600-2,Municipalidad De Calbuco,I MUNICIPALIDAD DE CALBUCO,FEDERICO ERRAZURIZ N210,Calbuco,Los Lagos,I MUNICIPALIDAD DE CALBUCO,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"ALCALDIA
S/P N° 271
Orden de Compra codigo: 3479-1426-CM23 dirigida a BRUNO FRITSCH S.A.",30 d?as contra la recepci?n conforme de la factura,4400,115011,24507,24823
58171,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3479-1426-CM23,Camioneta Alcaldia,2023-10-13,Aceptada,No,,(1929217) CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,1929217,CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L DX CD 4X4,25269412,1.0,25269412,CLP,25269412,0,0,25269412,"4801188,28","30070600,28",69.220.600-2,Municipalidad De Calbuco,I MUNICIPALIDAD DE CALBUCO,FEDERICO ERRAZURIZ N210,Calbuco,Los Lagos,I MUNICIPALIDAD DE CALBUCO,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"ALCALDIA
S/P N° 271
Orden de Compra codigo: 3479-1426-CM23 dirigida a BRUNO FRITSCH S.A.",30 d?as contra la recepci?n conforme de la factura,4400,115011,24507,24823
59636,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3243-47-CM23,Orden de Compra: 3243-47-CM23,2023-10-12,Recepci?n Conforme,No,,(1929215) CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA CENTRO 2023,1929215,CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L DX CD 4X4,26613782,2.0,53227564,CLP,53227564,0,0,53227564,"10113237,16","63340801,16",69.073.500-8,Departamento Secpla,I MUNICIPALIDAD DE SANTO DOMINGO,PLAZA DEL CABILDO S/NUMERO,Santo Domingo,Valparaíso,I MUNICIPALIDAD DE SANTO DOMINGO,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 3243-47-CM23 dirigida a MARITANO Y EBENSPERGER LTDA,30 d?as contra la recepci?n conforme de la factura,4164,113981,62896,61164
59637,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3243-47-CM23,Orden de Compra: 3243-47-CM23,2023-10-12,Recepci?n Conforme,No,,(1929215) CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA CENTRO 2023,1929215,CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L DX CD 4X4,26613782,2.0,53227564,CLP,53227564,0,0,53227564,"10113237,16","63340801,16",69.073.500-8,Departamento Secpla,I MUNICIPALIDAD DE SANTO DOMINGO,PLAZA DEL CABILDO S/NUMERO,Santo Domingo,Valparaíso,I MUNICIPALIDAD DE SANTO DOMINGO,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 3243-47-CM23 dirigida a MARITANO Y EBENSPERGER LTDA,30 d?as contra la recepci?n conforme de la factura,4164,113981,62896,61164
62200,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1224957-71-CM23,Orden de Compra: 1224957-71-CM23,2023-10-12,Recepci?n Conforme,No,,(1928832) CAMIONETA CHANGAN HUNTER 1.9L COMFORT MACROZONA METROPOLITANA 2023,1928832,CAMIONETA CHANGAN HUNTER 1.9L COMFORT MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,CHANGAN,HUNTER 1.9L COMFORT,13534779,1.0,13534779,CLP,13534779,0,0,13534779,"2571608,01","16106387,01",70.932.800-K,CMDS Nivel Central,CORP MUNICIPAL DE DESARROLLO SOCIAL DE NUNOA,Manuel de Salas 451,Ñuñoa,Metropolitana,CORP MUNICIPAL DE DESARROLLO SOCIAL DE NUNOA,Otros,94.141.000-6,Derco SPA,DERCO S.P.A,,,"Orden de Compra codigo: 1224957-71-CM23 dirigida a DERCO SPA
La Orden de Compra deberá estar en estado RECEPCION
CONFORME para su pago. En la glosa de la factura deberá indicarse el número de la OC respectiva",30 d?as contra la recepci?n conforme de la factura,1224957,1812426,39850,39256
62201,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1224957-71-CM23,Orden de Compra: 1224957-71-CM23,2023-10-12,Recepci?n Conforme,No,,(1928832) CAMIONETA CHANGAN HUNTER 1.9L COMFORT MACROZONA METROPOLITANA 2023,1928832,CAMIONETA CHANGAN HUNTER 1.9L COMFORT MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,CHANGAN,HUNTER 1.9L COMFORT,13534779,1.0,13534779,CLP,13534779,0,0,13534779,"2571608,01","16106387,01",70.932.800-K,CMDS Nivel Central,CORP MUNICIPAL DE DESARROLLO SOCIAL DE NUNOA,Manuel de Salas 451,Ñuñoa,Metropolitana,CORP MUNICIPAL DE DESARROLLO SOCIAL DE NUNOA,Otros,94.141.000-6,Derco SPA,DERCO S.P.A,,,"Orden de Compra codigo: 1224957-71-CM23 dirigida a DERCO SPA
La Orden de Compra deberá estar en estado RECEPCION
CONFORME para su pago. En la glosa de la factura deberá indicarse el número de la OC respectiva",30 d?as contra la recepci?n conforme de la factura,1224957,1812426,39850,39256
64208,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2401-942-CM23,CAMIONETAS DIDECO,2023-10-13,Aceptada,No,,(1928897) CAMIONETA GREAT WALL POER 2.0L ELITE 4X2 MACROZONA CENTRO 2023,1928897,CAMIONETA GREAT WALL POER 2.0L ELITE 4X2 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,GREAT WALL,POER 2.0L ELITE 4X2,16890000,2.0,33780000,CLP,33780000,0,0,33780000,6418200,40198200,69.080.100-0,SECCION ADQUISICIONES,I MUNICIPALIDAD DE RANCAGUA,PLAZA DE LOS HEROES No. 445,Rancagua,Lib. Gral. Bdo. O'Higgins,ILUSTRE MUNICIPALIDAD DE RANCAGUA,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"EXP 15526
DECRETO EXENTO N°2610
DIRECCION DE DESARROLLO COMUNITARIO
MARIA ANTONIETA TOLEDO
FACTURACION antonieta.toledo@rancagua.cl
Orden de Compra codigo: 2401-942-CM23 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA",30 d?as contra la recepci?n conforme de la factura,3393,87167,976986,184380
64209,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2401-942-CM23,CAMIONETAS DIDECO,2023-10-13,Aceptada,No,,(1928897) CAMIONETA GREAT WALL POER 2.0L ELITE 4X2 MACROZONA CENTRO 2023,1928897,CAMIONETA GREAT WALL POER 2.0L ELITE 4X2 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,GREAT WALL,POER 2.0L ELITE 4X2,16890000,2.0,33780000,CLP,33780000,0,0,33780000,6418200,40198200,69.080.100-0,SECCION ADQUISICIONES,I MUNICIPALIDAD DE RANCAGUA,PLAZA DE LOS HEROES No. 445,Rancagua,Lib. Gral. Bdo. O'Higgins,ILUSTRE MUNICIPALIDAD DE RANCAGUA,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"EXP 15526
DECRETO EXENTO N°2610
DIRECCION DE DESARROLLO COMUNITARIO
MARIA ANTONIETA TOLEDO
FACTURACION antonieta.toledo@rancagua.cl
Orden de Compra codigo: 2401-942-CM23 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA",30 d?as contra la recepci?n conforme de la factura,3393,87167,976986,184380
66606,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1593-493-CM23,Camioneta Great Wall Poer / CBS-5523-2023,2023-10-30,Aceptada,No,,(1928886) CAMIONETA GREAT WALL POER 2.0L DELUXE 4X4 MACROZONA METROPOLITANA 2023,1928886,CAMIONETA GREAT WALL POER 2.0L DELUXE 4X4 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,GREAT WALL,POER 2.0L DELUXE 4X4,19957000,1.0,19957000,CLP,19957000,0,0,19957000,3791830,23748830,61.221.000-4,Superintendencia de Servicios Sanitarios - SISS,Superintendencia de Servicios Sanitarios,"Moneda N° 673, Piso 7",Santiago,Metropolitana,Superintendencia de Servicios Sanitarios,"Gob. Central, Universidades",86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"Factura debe emitirse una vez entregado los productos, remitirlo al correo electrónico dipresrecepcion@custodium.com junto al XML y
contra recepción conforme por parte del inspector fiscal y aceptada la orden de compra a través del sistema.",30 d?as contra la recepci?n conforme de la factura,2589,7192,976986,184380
66607,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1593-493-CM23,Camioneta Great Wall Poer / CBS-5523-2023,2023-10-30,Aceptada,No,,(1928886) CAMIONETA GREAT WALL POER 2.0L DELUXE 4X4 MACROZONA METROPOLITANA 2023,1928886,CAMIONETA GREAT WALL POER 2.0L DELUXE 4X4 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,GREAT WALL,POER 2.0L DELUXE 4X4,19957000,1.0,19957000,CLP,19957000,0,0,19957000,3791830,23748830,61.221.000-4,Superintendencia de Servicios Sanitarios - SISS,Superintendencia de Servicios Sanitarios,"Moneda N° 673, Piso 7",Santiago,Metropolitana,Superintendencia de Servicios Sanitarios,"Gob. Central, Universidades",86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"Factura debe emitirse una vez entregado los productos, remitirlo al correo electrónico dipresrecepcion@custodium.com junto al XML y
contra recepción conforme por parte del inspector fiscal y aceptada la orden de compra a través del sistema.",30 d?as contra la recepci?n conforme de la factura,2589,7192,976986,184380
